1/x,g(x)-x
-0.5087890625,-0.76539428740607679388753467109484130603983588573618426103123678840801644874
-0.5078125,-0.76563386152902045684746974187578009182848799939618302900733257443246074135
-0.5068359375,-0.76587380390318956983002242767640986663934461304127800437330584537212386799
-0.505859375,-0.7661141155746947413545378554812599948571235608076489583843957679418965744
-0.5048828125,-0.76635479759405957451578528129036615223697328178219514658990199800806392171
-0.50390625,-0.76659585101624558664812737500095447735109760911688181061128854232982745456
-0.5029296875,-0.76683727690067730626345316240369512945690909872590233442462066108601863072
-0.501953125,-0.76707907631126754878957003472850247554731400478882626424666561369937663597
-0.5009765625,-0.76732125031644287265122638604492423188290058620355069286695706451340618392
-0.5,-0.76756379998916921725159343401523012423533407828696952965071144444327512688
-0.4990234375,-0.76780672640697772442787501710254563342408354280103335823225056584020296942
-0.498046875,-0.76805003065199074497074007402160930885553797307909706731099609805164631057
-0.4970703125,-0.76829371381094803181348656782279492264378905426123483294587606166971156764
-0.49609375,-0.76853777697523312151325032312067773347482449900349193488662624870514435689
-0.4951171875,-0.76878222124089990566317014358599643218146835806874278832394550963986831939
-0.494140625,-0.76902704770869939389121424887104304920844636180610599285091868572456439736
-0.4931640625,-0.76927225748410667011836513520621095777670562087426511185251779690876334272
-0.4921875,-0.76951785167734804376605308081914976826755088906679218549685361953474455755
-0.4912109375,-0.76976383140342839762012538482584189160668071227016583224298099389224571915
-0.490234375,-0.77001019778215873407624178563560567412374721508073983184810875151949860998
-0.4892578125,-0.77025695193818392150939913275883527974772052225574058792779437562952626244
-0.48828125,-0.77050409500101064252831310670355539296403541574738172221719032226034914679
-0.4873046875,-0.77075162810503554589362446052907120252833071204594035442915201832570666878
-0.486328125,-0.77099955238957360389735480207867338883615761753226326445012003139605528078
-0.4853515625,-0.77124786899888667701971530050420928860573066368069640285884087860014314027
-0.484375,-0.77149657908221228769827388180868561603111587557195459690528367130995656781
-0.4833984375,-0.77174568379379260506361551872804256069537356310720531675884232746673639859
-0.482421875,-0.77199518429290364251498920965083440968394458717300030366820700553434993955
-0.4814453125,-0.77224508174388467002902731585997400567706833722845340888139882979111603854
-0.48046875,-0.77249537731616784311445127052019404321434675156972783639473047729592203635
-0.4794921875,-0.77274607218430805034574551960737731686314713133883146049391999875107623503
-0.478515625,-0.77299716752801298142909218701977333938642442019999535474991331725121232894
-0.4775390625,-0.77324866453217341777441570646630953380953047512132146842153157987814458778
-0.4765625,-0.77350056438689374756819291569316840732607705625245946817658534708630574367
-0.4755859375,-0.77375286828752270736274330061941137959653292637989885958601175693849837131
-0.474609375,-0.77400557743468435221902969746230010784637916568185455193873521461199492032
-0.4736328125,-0.77425869303430925646157535333047796968391671551484437108228981899752120003
-0.47265625,-0.77451221629766594712594240829055154994951096256813463971468482414686589461
-0.4716796875,-0.77476614844139257220132324860840045596783514112029024350658003099402770701
-0.470703125,-0.77502049068752880579317350252485063530052448903559029306469929199330073156
-0.4697265625,-0.7752752442635479923534674750732040039203069959175589322900460528833976933
-0.46875,-0.77553041040238953214908737433934645001851976619507384539575066548918431749
-0.4677734375,-0.77578599034249151016207065520311046446797504878850642981435144400990670992
-0.466796875,-0.77604198532782357063893914575914910462699844932287110498410212588297748349
-0.4658203125,-0.7762983966079200395301233359049205516151052083014801841641812125191380566
-0.46484375,-0.77655522543791329708457936951562313799621369628050935530956052070075013036
-0.4638671875,-0.77681247307856740288907902771345786969137863365238545651881440254391204891
-0.462890625,-0.77707014079631197566633852260827611209714344739140355293327033135334597285
-0.4619140625,-0.77732822986327633017114450641633593470345349015504028108139458828879174495
-0.4609375,-0.77758674155732387354893967534073085836839017172739413313862810083852511995
-0.4599609375,-0.77784567716208676354695011489822231520992605809285281999942089810765712209
-0.458984375,-0.77810503796700083099387656717316476664850311419239789137480177262558118387
-0.4580078125,-0.77836482526734076899043664546028666399760689099611593765127604345850932615
-0.45703125,-0.7786250403642555912796392948847216336589512713005609953830323733946643551
-0.4560546875,-0.77888568456480436229260118936487234916330590834838532975605641190090748258
-0.455078125,-0.77914675918199220139298203106014645711371030179161165673914070043007710486
-0.4541015625,-0.77940826553480656387072671973813547185097833571161827075629668522015987224
-0.453125,-0.7796702049482538012637620053394594010789258320747104120657798291941114047
-0.4521484375,-0.77993257875339600361460852534301455977545761950956803299112802433688554556
-0.451171875,-0.78019538828738812629754113756750673625993352933852533572225375230692631759
-0.4501953125,-0.7804586348935154040809663487434892558483772994528693362440572976516637979
-0.44921875,-0.78072231992123105511909065269781346737316234582441789779639293448215252075
-0.4482421875,-0.78098644472619427759673305712861884923824010177832686119581516496791741068
-0.447265625,-0.78125101067030854178129440872461478960932694734028172809978015015483783042
-0.4462890625,-0.78151601912176018026644082454654000495844680173817044039513760784117178865
-0.4453125,-0.78178147145505727922299419420571147951411687606713679835016757853542550841
-0.4443359375,-0.7820473690510688735038550144323712432793555369015584403157244213064743029
-0.443359375,-0.78231371329706444848151752967653684242021325347331150027827028365358070454
-0.4423828125,-0.78258050558675375152888014821382730378284958129289192879845889960696591062
-0.44140625,-0.78284774732032691608661134756779175508286962371130283933969159518483428898
-0.4404296875,-0.78311543990449490129330883831985732103854219488817084624891799934015914803
-0.439453125,-0.78338358475253025018809378342556555805226327398706563254261366167272638541
-0.4384765625,-0.78365218328430816952911863412480248354398224153635079526799383208107252168
-0.4375,-0.78392123692634793430574300966998220062083331077355805238746462595560483239
-0.4365234375,-0.78419074711185462005685348764070523045918115868083906573999385723539240494
-0.435546875,-0.78446071528076116614297676272367271150058933150896783781434795155749067097
-0.4345703125,-0.78473114287977077315546806154589875841731846010450475695783424481102634636
-0.43359375,-0.78500203136239963768215476736583842357296682495022636966914927408109345441
-0.4326171875,-0.78527338218902002768538582197372981658132860172209537031841627795376379557
-0.431640625,-0.78554519682690370178548765884723190417602487983098469678635431560164079424
-0.4306640625,-0.78581747675026567578016432438741688891732033100331747508260689807525544909
-0.4296875,-0.78609022344030833976841032514353053348569749099683325356537174979628487766
-0.4287109375,-0.78636343838526592928603698203698770061124352154971636850596403604508854513
-0.427734375,-0.78663712308044935389895418517936963737552372422467576151825625355254652964
-0.4267578125,-0.78691127902829138673990705845962381820506337987253353259209441911851766948
-0.42578125,-0.78718590773839221851444892356465238587385002531570965719804670912262840797
-0.4248046875,-0.78746101072756537954254599120224922254659229242899959153162172798245146667
-0.423828125,-0.78773658951988403344336342896345337496617752592309076828083184933311802657
-0.4228515625,-0.78801264564672764611248502217645713673062124508614661350167752743001515906
-0.421875,-0.78828918064682903368307785623315237721966745758005135279193924429333846505
-0.4208984375,-0.7885661960663217932053377470621895313649653121953956085509311439566667438
-0.419921875,-0.7888436934587881198219491150656292477604262687545525174737068349269912346
-0.4189453125,-0.7891216743853070142612733675615710189328456222357429768748100954684207365
-0.41796875,-0.78940014041450288451455150522408203077485834651320293988458861096978780464
-0.4169921875,-0.78967909312259454560857863065794275029086126768137796832458129421188825219
-0.416015625,-0.78995853409344462143108949827590980354257788016883190834999698434169414325
-0.4150390625,-0.79023846491860935261249454790139547402954681302273243707369719303215816935
-0.4140625,-0.79051888719738881451463451449766844709876305855689935468994038537296706745
-0.4130859375,-0.79079980253687754942488837134644580076888394928412012761864772011687346957
-0.412109375,-0.79108121255201561710228387893713443126378812565293432924192827957112465298
-0.4111328125,-0.79136311886564006787123238190433900963839803274121302258434493079490399409
-0.41015625,-0.79164552310853684250814989999833285504712261996907059425459945566092201429
-0.4091796875,-0.79192842691949310321654535136714599609739071483958540066307325703178400711
-0.408203125,-0.79221183194535000003716446249181330758464498579003057633286501906002773099
-0.4072265625,-0.79249573984105587709148527759068301537660031701019434751383555820255162046
-0.40625,-0.79278015226971992310927908690590359807617149646727356933543935403989866995
-0.4052734375,-0.79306507090266627074409014440938412300705943010422822353398321811273433606
-0.404296875,-0.79335049741948854923436003191455984451398289130615524492340062095759669617
-0.4033203125,-0.79363643350810489502253943732602604955198166023150386374031326419907956612
-0.40234375,-0.79392288086481342499990314080831171202194352203718661771716207238357880375
-0.4013671875,-0.79420984119434817710092504099326850972127312601852422858067720210520432965
-0.400390625,-0.79449731620993552302799121096549981352718618443133500240642213110261898078
-0.3994140625,-0.79478530763335105794494257178212402079647195527786046508658528056850325159
-0.3984375,-0.79507381719497697203645734913848870949246166771310331363191699219237144063
-0.3974609375,-0.79536284663385990888961979854786982598805226710738839862925642027284256008
-0.396484375,-0.7956523976977693157141887351321832055942476232206571240442869580969442339
-0.3955078125,-0.79594247214325629047909040638551254519549848160235857153144035980899703794
-0.39453125,-0.79623307173571293110452865670807003562063785793802398837158617827568559159
-0.3935546875,-0.79652419824943219191184484850239739336407029579362583896864951904431080848
-0.392578125,-0.79681585346766825259688456909777969478499065792878235818447818035384180901
-0.3916015625,-0.79710803918269740505715195906552328034846869002299748277139574591445657944
-0.390625,-0.79740075719587946346846999436416596986879774101577449273498075753522148365
-0.3896484375,-0.79769400931771970307323095148508401413978705359817274241018470933544178236
-0.388671875,-0.79798779736793133320963055636415499955006722862785772769770822092867221511
-0.3876953125,-0.79828212317549851017954721035701110064544531267300028354762048539263700878
-0.38671875,-0.79857698857873989562196972262909045854198854718063004712746402000378431011
-0.3857421875,-0.79887239542537276612910896255322199316739342342893917979903734468883219621
-0.384765625,-0.79916834557257767991356687057599844390193425163516072972930860275658191176
-0.3837890625,-0.79946484088706370640719671754049861209315746318972000459501016994129856377
-0.3828125,-0.7997618832451342247455880662075389661805609905824888004743894999470227193
-0.3818359375,-0.80005947453275329716646555589154823087383609195484698969256452021070824487
-0.380859375,-0.80035761664561262342571970474840687870902303873160323741906046239565047777
-0.3798828125,-0.80065631148919908241130802554207954378957057021071540445140058887360770283
-0.37890625,-0.80095556097886286721289382558676526261365582466957441650661983485620918156
-0.3779296875,-0.80125536703988621998384638725954942006308989642347397964237016243218708762
-0.376953125,-0.80155573160755277301212841738309027917839160275894227880619776672079900419
-0.3759765625,-0.80185665662721750249766367234418991062659677609524535587765535140602199154
-0.375,-0.80215814405437730161602882367994398875592421059821001573719704825961281371
-0.3740234375,-0.8024601958547421795317685981143542754354575126430468607827319343052271108
-0.373046875,-0.80276281400430709310931204562950383091845822676942504539455775437542780098
-0.3720703125,-0.80306600048942441815539087255012244449538804928809280324591726908237443086
-0.37109375,-0.80336975730687706711404891950416806258000210397978281871797996700405264999
-0.3701171875,-0.80367408646395226022380625239348343824689228083411513651785291861734152166
-0.369140625,-0.80397898997851595723632355240224838156200487886462429536324318538722949542
-0.3681640625,-0.80428446987908795688702452947713291976179131345409083251227334034952509969
-0.3671875,-0.80459052820491767140059834868877382293790925740379121436294892980313638238
-0.3662109375,-0.80489716700606058340814338036031882547381666958999351881973156676898858381
-0.365234375,-0.80520438834345539274795122553828113969887060803150135409850897318985897601
-0.3642578125,-0.80551219428900186071858963289328652527290757282603733916643271511049238863
-0.36328125,-0.80582058692563935945104876730520276976522493416697042245779205077792794395
-0.3623046875,-0.80612956834742613416629193080510527566188141852000764467460905638179108541
-0.361328125,-0.80643914065961928618562436034154071819189228076874775782695122163378453128
-0.3603515625,-0.80674930597875548466388770165872488426413074297241239314303883483960298089
-0.359375,-0.80706006643273241511962924281624830248574356712731848141798180353399551161
-0.3583984375,-0.80737142416089097294211054415466487514532288422064123129074817090608813512
-0.357421875,-0.80768338131409821016233679535646121429153212013354713279360898236270690092
-0.3564453125,-0.80799594005483104388423365909515086319449941748905561574533441280593303304
-0.35546875,-0.80830910255726073488270065314737323523363978024060147842464141159846802689
-0.3544921875,-0.80862287100733814498755795290553985285761939737248698032369015120252747224
-0.353515625,-0.80893724760287978198640609547433273301559689769627189721390786104921222295
-0.3525390625,-0.80925223455365464089516523586598995020197741672192669699216707666901604775
-0.3515625,-0.80956783408147185056258272785548420567271518956502581206230635943002292575
-0.3505859375,-0.80988404842026913469432585379159504973380813240326632738942526894192379167
-0.349609375,-0.81020087981620209650344209332435488630774335299563157786110933700041037089
-0.3486328125,-0.81051833052773433631700460534155646706574413722407194971018067635092334804
-0.34765625,-0.81083640282572841159369843919051866602530869988011053233269066889095365262
-0.3466796875,-0.81115509899353764893397687719914323447771598292640883886120896231842098286
-0.345703125,-0.81147442132709881779326138943340257726611923916780879942517852501354965491
-0.3447265625,-0.81179437213502567573950777904736969603758259131928666546449643314545001924
-0.34375,-0.81211495373870339522935072959103395846241384109480246516678569592799463155
-0.3427734375,-0.81243616847238388201200535818415835712407900674587748469333011046790633739
-0.341796875,-0.81275801868328199540718447697143333865393765871421562117468819741453265115
-0.3408203125,-0.81308050673167268084252175467976400056106833132202780164357287546648706412
-0.33984375,-0.81340363499098902517741229025115695884152812854252354789248701482555838036
-0.3388671875,-0.8137274058479212454838324729978097277654416875943468830673862672162478262
-0.337890625,-0.81405182170251662210062040904172116099268295846026830856612723772176744189
-0.3369140625,-0.81437688496828038692592744907730596171216269861982267007983632021526707375
-0.3359375,-0.81470259807227757806313208952791871006658597769394004313769727092745206932
-0.3349609375,-0.81502896345523587208848221295844724072834343441197216405153173685048622515
-0.333984375,-0.81535598357164940536414362135313690503501362893041885493021360056133047365
-0.3330078125,-0.81568366088988359597822631642056443491448879845215189549086711792074134001
-0.33203125,-0.81601199789228097805378011489200855223757806209730401200509564522536162561
-0.3310546875,-0.81634099707526806033174399631683171036720933299217201813519424885377485438
-0.330078125,-0.81667066094946322109844605159654168134224388978413706371387696067286278364
-0.3291015625,-0.81700099203978565169653098236694261365117563851953432661391861061284153059
-0.328125,-0.81733199288556536102918873073974719755777210188865553323174015434981571098
-0.3271484375,-0.81766366604065425364132094129927072252715510351273035714564487691159900675
-0.326171875,-0.81799601407353829413786255024501204289310213010805420842814593645492546114
-0.3251953125,-0.81832903956745077087892589370807701743461757039589993499490097477687395831
-0.32421875,-0.81866274512048667207380744230465148473605920353144874810325490402471555742
-0.3232421875,-0.81899713334571818758124682084461383354929498002823919599368833847509708155
-0.322265625,-0.81933220687131134991170951044983855677866206987423185704567856655569494623
-0.3212890625,-0.81966796834064382811893506178456656933854781144064239024484150429712179928
-0.3203125,-0.82000442041242388846260946315505946704415503975671170622747910574708961344
-0.3193359375,-0.82034156576081053592184240784653835846504537353151473939480033405440317285
-0.318359375,-0.8206794070755348508402177329304335446387474656325759098799274791066716655
-0.3173828125,-0.82101794706202253518759966736664124851004197473566790501686706706638892141
-0.31640625,-0.82135718844151768313168143956418130905468724787099071003062505232275406084
-0.3154296875,-0.8216971339512077908235202917619306919237893599735699421453884850648161753
-0.314453125,-0.82203778634435002051607942919000908735145059129896670881464280404900209966
-0.3134765625,-0.82237914839039873435315968709234265974561436768643782814707004566895365938
-0.3125,-0.82272122287513431338811994502042967443955135695798115306410424073229341625
-0.3115234375,-0.82306401260079327761752523145429148131795034334556538464315752400305559031
-0.310546875,-0.82340752038619972304439621303097922843116536020065567889857197890354900293
-0.3095703125,-0.82375174906689809201913605152916201137956482789967306676602331033237607081
-0.30859375,-0.82409670149528729334355470472516600668149769201064248839371872228406326653
-0.3076171875,-0.82444238054075618886477251469695067203142288056233385039229414439757688172
-0.306640625,-0.82478878908982046353124188198796516793339580622126749533930500585023217343
-0.3056640625,-0.825135930046260896132757161182456689440557089512374401819436475658622679
-0.3046875,-0.82548380633126304820020955048356530700238368032868708300888102517006262452
-0.3037109375,-0.82583242088355838879906836678555483835391313075628579360113555558875548613
-0.302734375,-0.82618177665956687321321718762727609145935173169761871838317447773238353282
-0.3017578125,-0.82653187663354099378292924257320260632901259721521019409971274832170854963
-0.30078125,-0.82688272379771132143251938552737301449796525818301002037609165388431135117
-0.2998046875,-0.82723432116243355669965015539917681163427547007146717409457053820810290255
-0.298828125,-0.82758667175633710935948900478136711729351531257811890369919168317218630624
-0.2978515625,-0.82793977862647522602300695334789857235401689555007930389813078741999578761
-0.296875,-0.82829364483847668537977200232570319888542114618679903962482833881950138954
-0.2958984375,-0.82864827347669908105172206732429671675225842215768128818086151522377720435
-0.294921875,-0.82900366764438371232570258157384037489624920906772577746460865128613455778
-0.2939453125,-0.82935983046381210333912617107501157550050582566690091118225942879063195717
-0.29296875,-0.82971676507646417160506109236236468745644383434487646814639748290859408631
-0.2919921875,-0.83007447464317806708048899924637774616897070929460085810266501719611439117
-0.291015625,-0.83043296234431170330450103443737862319046137092665150458642959775710426815
-0.2900390625,-0.83079223137990600246193667412367309472538733515527576144868776154455373344
-0.2890625,-0.83115228496984987656252718081516426053643455742504808066707317323513967926
-0.2880859375,-0.83151312635404696726610254225588247406565667088853744797118366083676651212
-0.287109375,-0.83187475879258416723097766572493343660486417441488897579717103921219691035
-0.2861328125,-0.83223718556590194621537337262101982902085601415154003158842595229675452454
-0.28515625,-0.83260040997496650552077622372909071812306134142639630861558667818424266912
-0.2841796875,-0.83296443534144378473162710921568227793260478456927875384990778230399800212
-0.283203125,-0.83332926500787534507778352328178427136478479445464760157623121771195070358
-0.2822265625,-0.83369490233785615412495920707496979177520788629196000858997429881613552324
-0.28125,-0.83406135071621429688394518967670265820236633921388881992466392498931136009
-0.2802734375,-0.8344286135491926388219991796082392367858875966507326787211234732817125452
-0.279296875,-0.83479669426463246665950002352773894343401243591250422028812893545123767084
-0.2783203125,-0.83516559631215913324194817565993745895061451283543822372122103603620471025
-0.27734375,-0.83553532316336973319180287483962120066217388549075925410431375429135074266
-0.2763671875,-0.83590587831202283646663660191726228574912751930050791174749342164119648051
-0.275390625,-0.83627726527423030737981560894520048956152250038444486412807780608484843462
-0.2744140625,-0.83664948758865123707754381217094472308356567974566638465114961507845357779
-0.2734375,-0.83702254881668801791180187877357216279494736695206799773820407047505469097
-0.2724609375,-0.83739645254268458860264358426331650742675242804336527985471362419475865249
-0.271484375,-0.83777120237412687954565116479331400717444080942375527215824719853772776954
-0.2705078125,-0.83814680194184548809127825315460661470932577927795274843326921308767941476
-0.26953125,-0.83852325490022061410250512054079027966160531542145426144792050464374471496
-0.2685546875,-0.83890056492738928658588274699125603893473035880738040477296616077788003176
-0.267578125,-0.83927873572545491268884057323485826494827950788051989717535178153266541236
-0.2666015625,-0.83965777102069918086327308876342083017564096338101773016343111521720959673
-0.265625,-0.84003767456379635051210283305180159195638062721028423491984580011631749675
-0.2646484375,-0.84041845013002996096194690715360505300909778440596614410391542526707973999
-0.263671875,-0.84080010151951199314140065016169756303564519483673925702193154094537160491
-0.2626953125,-0.84118263255740451789101076220615950663781797344808446703690508532221329698
-0.26171875,-0.84156604709414386538796111775815373752543913355423356486057323999790066591
-0.2607421875,-0.84195034900566735073606344889315602488843262909676985651381902603348764573
-0.259765625,-0.84233554219364259135006314672935387990803053471188214390897423658692126965
-0.2587890625,-0.84272163058569945235277445990889350817598613290627066899459598370365198676
-0.2578125,-0.84310861813566465680439201671244163741838616830727746271856485417979628066
-0.2568359375,-0.84349650882379909819573550247011584404109487584190082306371584427780991801
-0.255859375,-0.84388530665703789326142627649660970411527045605938519324659473496942815094
-0.2548828125,-0.8442750156692332138053298224056435583794569219712557519141261109042178284
-0.25390625,-0.84466563992139993687929379607636433046818853902745925103580533730190088583
-0.2529296875,-0.84505718350196415331754234470368767119445750233494811458523482717128640173
-0.251953125,-0.84544965052701457530333445602439345464616879880035310506653160167030963316
-0.2509765625,-0.84584304514055688433194554782075694252886740321544172170800449237563434921
-0.25,-0.84623737151477106163498276128217640856981236733773925992517822701582531604
-0.2490234375,-0.84663263385027174384579836641032231088607921657948313081036732418131672854
-0.248046875,-0.84702883637637164741463287315085940208278443277360741337002430279117235429
-0.2470703125,-0.84742598335134810602541829528157529693665270727768950371863838755040696195
-0.24609375,-0.84782407906271276602422906224764285848395297823115709196317351495674450726
-0.2451171875,-0.84822312782748448564251817386525557039795915985455366016773746333188653585
-0.244140625,-0.84862313399246548458686276764778758710142063657895381247129826926647398591
-0.2431640625,-0.8490241019345207913713185531923808582681673388032278244531311330024210859
-0.2421875,-0.84942603606086103658900786071066881472874066564836785914171853771971467592
-0.2412109375,-0.84982894080932864115661197299173628543214540865413315980480580716895541987
-0.240234375,-0.85023282064868744941938517530485878141981545464243240730342950267234545187
-0.2392578125,-0.85063768007891585787554564821438448930439765361996952458426865459653610111
-0.23828125,-0.85104352363150349116782718074473892178180641606208573680480610689897095738
-0.2373046875,-0.85145035586975147789700638197843385269460400965819214681759632744546079698
-0.236328125,-0.8518581813890763797377740579616118397742993425903526632600588101077790317
-0.2353515625,-0.85226700481731782828182920565382666266064073096283435277726385519862192766
-0.234375,-0.85267683081504992499698355678659188150377408049756527919797483003296765773
-0.2333984375,-0.85308766407589646067482940917767074801067615530847623752107111927813652591
-0.232421875,-0.85349950932685001174361131137120846068916469094709926787509932355248467896
-0.2314453125,-0.85391237132859497184783314829306374494768500239914744633794510404804549913
-0.23046875,-0.85432625487583457814231923919511277233284634872389650261439933181504755556
-0.2294921875,-0.85474116479762199281643731192952551467640140682569548189674884794009224832
-0.228515625,-0.85515710595769550145450233937134646504348607976063699189337044387277804111
-0.2275390625,-0.85557408325481789095154687307137334288407573382689759838190159564541021679
-0.2265625,-0.85599210162312007084021374278410471814260674805215034089119948302333707648
-0.2255859375,-0.85641116603244900304506369715137714604492624560625035098420186079097600706
-0.224609375,-0.85683128148872000626567190933595334889452787119066343441383680401893962424
-0.2236328125,-0.85725245303427350240010717366900041598441165810212453993384101428346593585
-0.22265625,-0.85767468574823627365635620891807240515078772539538051483142382601782581737
-0.2216796875,-0.85809798474688730026159961041240462970672368505682101764588820644798980602
-0.220703125,-0.85852235518402824996860973443875951143230575929146274802831382471263206405
-0.2197265625,-0.85894780225135869187558598779918325157971491483659450296873876011263099495
-0.21875,-0.85937433117885610842114976985545285179654788931791124381943906809279278799
-0.2177734375,-0.85980194723516078079068867854496196673500254306070896515149198691558458401
-0.216796875,-0.86023065572796562437448600316199582315902735404942521411051190176593610886
-0.2158203125,-0.86066046200441105235283549980375857720796770341832902845078943514437480484
-0.21484375,-0.86109137145148494694938217751971100407598354619632051907427727078570374686
-0.2138671875,-0.8615233894964278193920278411490146869730230837252752412076195194515383831
-0.212890625,-0.86195652160714324115169796623474730350970355511112680283012096771307585583
-0.2119140625,-0.86239077329261363059390933938266012870423989671686670055434448067283364035
-0.2109375,-0.86282615010332148077725440929584592145232108354580792158251136017910940365
-0.2099609375,-0.86326265763167611576750123474899252291707833432774160213746949189163641773
-0.208984375,-0.86370030151244606450689497903047945069220821257766295971170471696311877973
-0.2080078125,-0.86413908742319714298636149154845995159361263637420665105380118235256118114
-0.20703125,-0.86457902108473633721460557754345997022612536133741488307333056235690351302
-0.2060546875,-0.86502010826156158126354341490852574363137091392491829705557055327851308176
-0.205078125,-0.86546235476231752649511583162738116418720168284284599829285482685930669853
-0.2041015625,-0.86590576644025739994133159066808285370740340125633399839801398082825151879
-0.203125,-0.86635034919371105171845235394099485269655337034070996281782812469469643299
-0.2021484375,-0.86679610896655929330864963656053797135826397665646929311237962669003563725
-0.201171875,-0.86724305174871463053936696720939640955678563323511054956945931277136448379
-0.2001953125,-0.86769118357660849713316896921862418218217005352060394273519363525183037621
-0.19921875,-0.86814051053368509679024876943267345986764623048821825877271267284201525792
-0.1982421875,-0.86859103875090196390322702798987538606490469659683353128327638198700816052
-0.197265625,-0.86904277440723735519067753419324416584611068384957358016036818681909718203
-0.1962890625,-0.86949572373020458677326109126401746026516967746025240817444361319928558242
-0.1953125,-0.86994989299637343350578572226827184874108693759500855015593007402413281919
-0.1943359375,-0.87040528853189870972132182992246691299951522769234940533882342340940987009
-0.193359375,-0.87086191671305615294111230049525830764301265259611082028047836162848645088
-0.1923828125,-0.87131978396678573455789923473080872164074256920707066999672090168923900046
-0.19140625,-0.87177889677124252401195516385568679638525181150973996845062109289943324215
-0.1904296875,-0.87223926165635523555011749445279090784333897809204678697402371871003947696
-0.189453125,-0.87270088520439258929008839998944423286670502463287600272959199364647902765
-0.1884765625,-0.8731637740505376210068355941102042949286123080178155935337024174695802486
-0.1875,-0.87362793488347007781682050325464094204669130277144322738832612052521285983
-0.1865234375,-0.87409337444595703976075014594129434320365440844185920225097211760237965506
-0.185546875,-0.87456009953545191017841290628574768769922932046597341730996321960444058943
-0.1845703125,-0.87502811700470192073178817421653936080190020094216841619135139610401690107
-0.18359375,-0.87549743376236429996694572257093154211830977589906496296089156173885701563
-0.1826171875,-0.87596805677363125741326334238965112894438286892366219407468290146699087772
-0.181640625,-0.87643999306086393840224385273989632215523944028035981968969476647696708186
-0.1806640625,-0.87691324970423550804982308026868758253776527841527668250607868840299444022
-0.1796875,-0.87738783384238352618771374140449232746395768992197747924661216230582992046
-0.1787109375,-0.87786375267307177845328074156984971870154504708486385528962646852095064657
-0.177734375,-0.87834101345386173225601749395913624147013257244496418308711909310446290287
-0.1767578125,-0.87881962350279378993429116209578230791808985562810438848331770152662139209
-0.17578125,-0.87929959019907851510112506308288208149423584357581770511152600229606135113
-0.1748046875,-0.87978092098379801195494653376062396015147595720340255888898367690079974939
-0.173828125,-0.88026362336061764120308882920790182501267071253328279085174640999404215836
-0.1728515625,-0.88074770489650826021512232852868737966457545557262585422819550661891736854
-0.171875,-0.8812331732224791790926185898802704696197738443840746710698711679897248314
-0.1708984375,-0.8817200360343220285146278811121183044461785099131093896186389215297967839
-0.169921875,-0.88220830109336573949697948000384042534601579118845558030524179311124394714
-0.1689453125,-0.88269797622724283959159607932779252140495532170001742838142887158190074856
-0.16796875,-0.88318906933066727455255352002165458968120518421835526614681802117192309874
-0.1669921875,-0.88368158836622396911192577483005487806979601939083973612801016736418890061
-0.166015625,-0.88417554136517034524395403499001575833585678485569728360719358210324787388
-0.1650390625,-0.88467093642825002115430391877687784111398186504808905640727699920412682946
-0.1640625,-0.88516778172651891921578111278228925230120701306383858462082250247110218707
-0.1630859375,-0.88566608550218401618664142865748623039190758076937747852060649810199741643
-0.162109375,-0.88616585606945497429646259460760672152476187491959925361980826000843072424
-0.1611328125,-0.88666710181540889717148128063903500728789072028694351219920243470332878691
-0.16015625,-0.88716983120086846010051701928624135623330933996956298928594475034185124604
-0.1591796875,-0.887674052761293669818425212890509103767738505064048184435534231362010833
-0.158203125,-0.88817977510768751481091344887797281210946433794319529690991731567456521872
-0.1572265625,-0.88868700692751577312714250327014181480695198090887448926233214373625442448
-0.15625,-0.88919575698564125082959980861111183374084924011256643950756988056776200975
-0.1552734375,-0.8897060341252727305192296319931660814993346574482032755022733262589747847
-0.154296875,-0.89021784726892891585285483225994061433829639659836251920392592651102979578
-0.1533203125,-0.89073120541941766462483396640030899490243965652159622054045417871428365408
-0.15234375,-0.89124611766083080982115595635674909158186074174973135450990601365228371254
-0.1513671875,-0.89176259315955487507746831738801487653665675776033097848803842894845176473
-0.150390625,-0.89228064116529799818875217421977212660114382944999359813359079223614298486
-0.1494140625,-0.89280027101213338373359638992730507644222460044030231951584547025125668122
-0.1484375,-0.89332149211955961349660132735567551394612658773876892762903283602291756182
-0.1474609375,-0.89384431399357815120490486838437862790248267033016036371783435004318562469
-0.146484375,-0.89436874622778838614595094098600933700480104807598731650886298431396638649
-0.1455078125,-0.89489479850450056851044196603247683079407981800604044359271723264966591968
-0.14453125,-0.8954224805958669978142158129830953808475833541860895400583692609241511
-0.1435546875,-0.89595180236503183450311648901984650846112956929821301909278013707218337638
-0.142578125,-0.89648277376729991384361527246631526463020114926495917422209142007873921026
-0.1416015625,-0.89701540485132495045710416745360323715620563803556639446431838089874003012
-0.140625,-0.897549705760317531375846683158845826219581939400121888850675931997805262
-0.1396484375,-0.89808568673327330529226632903929753472658747315730681095277246987863897884
-0.138671875,-0.89862335810622178574964234278123190983643141199532662222691637867105254467
-0.1376953125,-0.89916273031349619639076744539503379611835409276569856188641102702677396342
-0.13671875,-0.89970381388902479705146161324714532015323936600508568820892688750415236307
-0.1357421875,-0.90024661946764414046815717311342683975082342891873112303020858559857989714
-0.134765625,-0.90079115778643472067358840592749809559402223108980317339438708755442321507
